smiles,CYP2C9_class
CCN(CC)c1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)OP(=O)(O)C(Br)(Br)P(=O)(O)O)[C@H](O)[C@H]1O,0
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,0
Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,0
O=C(O)C1=CCCN(CCOC(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)C1,1
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br,0
N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,1
CC1(COc2ccc(C[C@H]3SC(=O)NC3=O)cc2)CCCCC1,0
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0
CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1,1
Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,0
CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@H](N)CC,0
Cc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O,1
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,0
CCOC(=O)c1ncn2c1[C@H]1CCCN1C(=O)c1cc(OC)ccc1-2,0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0
CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,0
Clc1ccc(C2=CCC[C@H]3CC[C@@H]2N3)cn1,0
CCC(C)(C)N=C(NC#N)Nc1cccnc1,0
CC[N+](CC)(CC)CCOc1ccc(/C=C\c2ccccc2)cc1,0
CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1,0
Cc1sc(N)c(C(=O)c2cccc(C(F)(F)F)c2)c1C,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1
Cc1cc([C@](C)(N)C(=O)O)ccc1P(=O)(O)O,0
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,0
Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1,1
COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2,1
COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,0
CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O,0
CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,1
O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,1
CC1(C)CC(=O)C([C@H]2C3=C(CC(C)(C)CC3=O)Oc3ccccc32)C(=O)C1,1
COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,0
CCOC(=O)C1=C(C)NC(c2ccccc2)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)[C@@H]1C#Cc1ccccc1,0
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
Cc1ccc(-c2nn(CC(C)(C)C)c3ncnc(N)c23)cc1,0
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,0
CCCCCN=c1ccn(Cc2ccccc2)c2ccccc12,1
CN=C1N[C@H](c2ccccc2)N(c2ccccc2)S1,0
Cc1nc2c(O)cccc2c(=O)[nH]1,1
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,0
CC1=C(O)C(=O)[C@H]2O[C@@H]2C1=O,0
CC(C)(C)Cn1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,0
C=C(C)CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@]3(O)[C@@H]1C5,0
CCS(=O)(=O)N(C)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,0
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1,0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,1
CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21,0
C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,1
CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,0
CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,1
Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C,1
O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,0
COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,0
CCCCCCCCCCCCCCCC(=O)C(F)(F)F,0
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,0
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1,0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(N=C=S)cc2)CC1,0
CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,0
COc1ccc([N+](=O)[O-])c2c1CCN2C(=O)CC[C@H](N)C(=O)O,0
C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,1
C[C@H](N=C(NC#N)Nc1ccncc1)C(C)(C)C,0
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,1
COc1cc(/C=C\c2ccc(OC)cc2OC)cc(OC)c1,0
O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,0
CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21,0
CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CC(C)(C=O)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CC(C)OC(=O)c1cc2c(OC[C@@H](O)CNC(C)(C)C)cccc2[nH]1,0
Ic1cncc(OC[C@@H]2CCN2)c1,1
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](O)CC(=O)O3)[C@H]21,0
C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)[C@@H](C)CCO)C1,0
O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O,1
NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(O)c2O,1
CCOC(=O)C1=C(N)Oc2ccc(Br)cc2[C@@H]1[C@@H](C#N)C(=O)OCC,0
O=C1CCc2c(ccc3ccccc23)O1,1
COC(=O)C1=C(C)NC(C)=C([N+](=O)[O-])[C@H]1c1ccccc1C(F)(F)F,1
COC(=O)C1=C(C)NC(C)=C([N+](=O)[O-])[C@@H]1c1ccccc1C(F)(F)F,1
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,1
C[C@@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@@H]2O1,0
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,1
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,0
COc1ccc(C(OCCN2CCC[C@@H](C(=O)O)C2)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0
CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)c2n1,1
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,0
CN1CCc2cc(Br)c(O)cc2[C@H](c2ccccc2)C1,0
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,0
CC(C)c1ccc(Cn2ccc3c4c(N)nc(NC5CC5)nc4ccc32)cc1,0
C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,0
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]2(C)O1,1
CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C\c4ccccc4)c2O)OC(C)(C)C=C3)c1O,0
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,0
NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,0
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,0
CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O,0
CN(N=O)C(=O)N[C@H]1C(O)OC(CO)[C@@H](O)[C@H]1O,0
C[C@@](Cc1ccccc1)(NC(=O)CN)c1ccccc1,0
CSc1nc(N)c2ncn([C@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H]3O)c2n1,0
Fc1cccc(/C=N\N=C/c2cccc(F)c2)c1,0
COc1ccccc1CC(=N)N1C[C@@H]2C(=O)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1,0
CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@H]2CC[C@]2(C)C(=O)CC[C@H]32)C1,0
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0
OCc1cc([C@@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C,1
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2[C@@H]1O3,0
CCC[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2CC[C@@]3(C)[C@H](CC[C@]3(O)CCC(=O)[O-])[C@H]12,0
N[C@H](Cc1o[nH]c(=O)c1Cl)C(=O)O,0
CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,1
COc1cc2c(cc1OC)-c1cc3nc4ccccc4nc3n1C(C)(C)C2,0
COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1,1
CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O,0
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,1
Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12,0
OC[C@H]1O[C@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](O)[C@@H]1O,0
Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12,0
Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,1
Cc1ccc(S(=O)(=O)/C=C\C#N)cc1,1
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,0
CC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,0
CCCCCCc1c(C[C@H](N)C(=O)O)o[nH]c1=O,0
CN(CC[C@@H](Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O,1
O[C@@H](Cc1ccncc1)C(Cl)(Cl)Cl,1
Cc1ccc2c(c1)C(=O)[C@@]1(O)CCN(c3ccccc3)C1=N2,1
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,0
C[C@]1(c2ccccc2)OC(C(=O)O)=CC1=O,0
N[C@@H](Cn1ccc(=O)n(Cc2ccc(C(=O)O)cc2)c1=O)C(=O)O,0
N[C@@H](Cn1cc(I)c(=O)n(Cc2ccc(C(=O)O)cc2)c1=O)C(=O)O,0
C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1
COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,0
COc1ccc2cccc(N3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2c1,0
COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,1
[O-][S+](c1ccccc1)c1ccc2nnnn2n1,0
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CN2CCC1CC2,1
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,0
COc1cc2c(cc1O)CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,0
Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,0
CCCCCCCCCCCCCCCC(=O)NC(C)C,0
CCCn1c(=O)c(C)cn2nc(N)nc12,1
C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(O)C1=O,1
Cc1cc(C)cc(C(=O)N(C)[C@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)c1,0
COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,0
C[C@@H](N)Cn1ccc2cc(F)c(Cl)cc21,1
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(CC=O)c1O,0
C#CCN1C(C)=C(C(=O)CCO)[C@@H](c2cccc(-n3oo3)c2)C(C(=O)OC)=C1C,0
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,0
Nc1[nH]nc2nc3ccccc3nc12,1
Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1,0
Cc1cc(C)c(S(=O)(=O)Nc2ccccc2C(F)(F)F)c(C)c1,0
Clc1cccc(C=NC=Nc2cccc(Cl)c2)c1,0
COc1cccc(C=NC=Nc2cccc(OC)c2)c1,0
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0
OC[C@@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@H](O)[C@H]1O,0
O=C(O)CC/C=C\CC[C@H]1[C@@H](N2CCCCC2)[C@@H](O)C[C@@H]1OCc1ccc(-c2ccccc2)cc1,0
CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@H]2CCN(C(=O)/C=C\CN3CCCCC3)[C@@H]12,0
COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,0
Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2cc(F)cc(F)c2n1,1
CCC(C)(C)C(=O)O[C@@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,0
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,1
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1
CSc1nc(NC2CCCC2)c([N+](=O)[O-])c(NC2CCCC2)n1,1
CC(C)(O)[C@H]1O[C@@H]2CC[C@]3(C)[C@@]4(C)c5[nH]c6ccccc6c5C[C@@H]4CC[C@]3(O)C2=CC1=O,0
C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@]1(CC(=O)CO)C(=O)SCF,0
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0
CN1CCN2c3ncccc3Cc3ccccc3C2C1,1
Cc1cccc([C@H](C)c2cnc[nH]2)c1C,1
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,1
N[C@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,0
O=C1C(=O)N(Cc2ccc(Cl)c(Cl)c2)c2ccccc21,0
OCCNCCCOc1cccc(Cl)c1Cl,0
O=C(NCCO[N+](=O)[O-])c1cccnc1,1
CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,0
c1cc2c3c(c1)c1c(n3CCNC2)CCCC1,1
CC#CCOC(=O)C1=CCCN(C)C1,0
O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,0
CSC(N)=[NH2+],0
CNc1ncnc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@H](COP(=O)(O)O)O1,1
CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=NC2CCCCC2)NC2CCCCC2)cc1,0
CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C,1
c1cc2cc(c1)C[n+]1ccc(c3ccccc31)NCc1ccc(cc1)CNc1cc[n+](c3ccccc13)C2,1
Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C,1
C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2,0
COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3[nH]c4ccccc4c3C(C)C)cc2)cc1OC,0
C[C@H](O)CO[C@H]1[C@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](OC[C@H](C)O)[C@@H](O[C@H]7[C@H](O)[C@@H](OC[C@H](C)O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@@H]1O)[C@@H](CO)O2)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,0
O=C(O)CN=C1NC2(CCCC2)Cc2ccccc21,0
Cc1ccc(S(=O)(=O)N(CCCN2CCCC2=O)Cc2cc3c(C)ccc(C)c3[nH]c2=O)cc1,1
O=C(Nc1ccc(F)cc1)N1CC2CC(C1)c1cccc(=O)n1C2,0
COc1ccc(NC(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,1
Cc1ccc2c(c1)N(CC(=O)NCc1cccs1)C(=O)C(C)O2,0
CC(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccccc1,0
CC(C)c1ccc(NC(=O)N(CCc2nc3ccccc3[nH]2)C2CCCC2)cc1,1
O=C(CNC1CCCCCC1)Nc1ccccc1N1CCCCC1,1
CCCC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,0
CC(C)(C)c1nc(SCC(=O)Nc2ccc(N3CCOCC3)cc2)c2ccccc2n1,1
O=C(NCc1ccco1)C(c1ccccc1)N(C(=O)Cc1cccs1)c1ccccc1F,1
CCOc1ccc(NC(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,1
COCCN(C(=O)c1ccco1)c1nnc(-c2ccc(OC)cc2)s1,1
C=CCC(NCc1ccco1)c1ccc(OC)cc1,0
CCC(C)(C)n1nnnc1C(c1ccc(C)cc1)N1CCC(C)CC1,1
CC(C)(C)NC(=O)C(c1ccccn1)N(C(=O)C1CSC(=O)C1)c1ccc(F)cc1,0
CCCNC(=O)N1CCC(C(=O)c2ccc(F)cc2)CC1,0
CCCCC(=O)Nc1nnc(SCC(=O)NC2CCCC2)s1,0
CC1Cc2ccccc2N1C(=O)CN1C(=O)COc2ccccc21,1
CC1CC(C)CN(C(=O)CSc2nnc(CSc3ncccn3)n2C)C1,0
CCC(C)NC(=O)C1CCCN(C(=O)NC2CCCCC2)C1,1
O=C(Nc1ccc(Cl)cc1)OCCn1nnnc1C(c1ccccc1Cl)N1CCOCC1,1
CN1CCc2nc3sc(C(=O)NC(C)(C)C)c(N)c3cc2C1,0
Cc1ccc(SCc2[nH]nc3c2C(C(C)C)C(C#N)=C(N)O3)cc1,1
Cc1cccc(C(=O)NC2CCN(C(=O)N3CCOCC3)CC2)c1,0
CCCCc1c(CCC)c(=N)c2ccccc2n1C,0
CC(C)C12CN3CC(C(C)C)(CN(C1)C3c1ccco1)C2=O,0
Cc1c(Cl)cccc1NC(=O)CC1NCCNC1=O,0
Cc1ccccc1C(=O)N/C(=C/c1ccc(-c2cccnc2Cl)o1)C(=O)NCCCN1CCN(C)CC1,0
CCC(C(=O)NC(C)(C)C)N(C(=O)Cn1nnc(-c2cccs2)n1)c1cnc2ccccc2c1,1
CCN(CC)CCCNC(=O)/C(=C/c1ccc[nH]1)NC(=O)c1ccccc1,0
CCN(CC)CCNC(=O)/C(=C/c1ccc[nH]1)NC(=O)c1ccccc1,0
CCCCn1nnnc1SCC(=O)N1CCCC1,0
CCOCCCNC(=O)/C(=C/c1ccc[nH]1)NC(=O)c1ccccc1,0
CCN(CC)C(=O)CSc1nnc(CNc2ccc(F)cc2)o1,0
COc1cccc(/C(O)=C2/C(=O)C(=O)N(CCCN3CCOCC3)C2c2ccncc2)c1,0
CCC(C)C(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,1
CCOC(=O)c1cc2sc(C)cc2n1CCCN1C(=O)c2ccccc2C1=O,1
Cc1c(OCC(F)(F)F)ccnc1CSc1nc2ccccc2[nH]1,1
CC(=O)NC1(c2cccc(F)c2)CCN(CC(=O)NC(C)C)CC1,0
CCN(CC)c1ncnc2c1sc1nc(C)cc(C)c12,1
O=C(OC(C(=O)NC1CCCC1)c1ccncc1)C1=Cc2ccccc2OC1,1
Cc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)cc1,1
CC(C)C(=O)N1C2CCC1CC(O)(c1ccc(F)cc1)C2,0
N#Cc1nc(COc2ccccc2Cl)oc1NCc1ccco1,1
CCOc1cccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,1
N#Cc1c(-c2ccccc2)nc2n(c1=O)CCS2,0
NC(=O)c1ccc(N2CCCCC2)c(N2C(=O)C3CC=CCC3C2=O)c1,0
CCCn1nc(Oc2nc(NCC)nc(NCC)n2)ccc1=O,0
NC(=O)CC(c1ccccc1)c1ccco1,0
COC(=O)c1cn(CC(=O)N2CCCCC2C)c2ccccc12,1
Cc1ccc(C(CC(N)=O)c2ccco2)cc1,0
Cc1cc2cc(C(c3nnnn3C(C)(C)C)N(Cc3ccco3)CC3CCCO3)c(=O)[nH]c2cc1C,1
Cc1cc(C)c2[nH]c(=O)c(CN(Cc3ccco3)C(=O)c3cccs3)cc2c1,1
CCOc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(=O)N3CCOCC3)cc2c1,1
Cc1cc(C)c2cc(CN(Cc3nnnn3Cc3ccc(F)cc3)C3CCCC3)c(=O)[nH]c2c1,1
Cc1ccc(-c2ccc(CCC(=O)O)o2)cc1,0
Cc1noc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc4c(c3)OCO4)cc2)c1C,1
COc1cccc(C(=O)N(Cc2ccccc2)Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)c1,1
CCN(CC)CCCN(Cc1cc2ccc(C)c(C)c2[nH]c1=O)C(=O)NC1CCCCC1,0
Cn1c(SCC(=O)N2CCCC2)nnc1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0
COc1cc(NC(=O)c2ccco2)c(C(=O)O)cc1OC,0
COc1ccccc1CN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)Cc1nnnn1Cc1ccco1,1
CCCCN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0
CCOc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OCC)cc1-n1cnnn1,1
CN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0
COc1ccc2[nH]c(=O)c(CN(CCO)C(=O)c3cccs3)cc2c1,0
COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2nccs2)cc1,1
Cc1ccc2nc(N3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)c(C#N)cc2c1,1
CCOc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(=O)N3CCCC3)cc2c1,1
CC(C)Cn1c(SCc2nc3ccccc3c(=O)[nH]2)nc2ccccc2c1=O,1
O=C(O)CSc1ncnc2sc3c(c12)CCC3,0
Cc1nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c2c3c(sc2n1)CC(C)CC3,1
Cc1ccc(S(=O)(=O)N2CCN(c3nc(C)nc4sc5c(c34)CCC(C)C5)CC2)cc1,1
Cc1cc(C(F)F)n2ncc(C(=O)O)c2n1,0
CC(C)(C)c1ccc(S(=O)(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1,0
Cc1cc(=O)[nH]c2c1c(C)nn2C1CCOC(C)(C)C1,0
CC1CCC(NC(=O)CC(C)(C)Cc2nc3ccccc3c(=O)[nH]2)CC1,1
CCC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,1
C=CCn1c(CCC(=O)O)ccc1-c1ccc(F)cc1,1
CC(=O)c1ccc(-n2c(CCC(=O)O)ccc2-c2cccs2)cc1,1
CN(c1ccc(C(=O)NCc2ccccn2)cc1)S(C)(=O)=O,0
Cc1cc(C)c2c(=O)[nH]c(SCC(=O)N(C)C)nc2n1,0
Cc1nc2nc[nH]n2c(=O)c1NC(=O)CC12CC3CC(CC(C3)C1)C2,0
CCOC(=O)c1c(C)[nH]c2c1cc(O)c1ccccc12,1
Cc1nc2c(C#N)c[nH]n2c(=O)c1Cc1ccccc1,1
Cc1nc2c(C#N)c(C)[nH]n2c(=O)c1Cc1ccccc1,1
O=C(O)CCC(=O)Nc1ccc(C(=O)N2CCCCC2)cc1,0
Cc1cccc(NC(=O)CSc2nc3nc(C)cc(C)c3c(=O)[nH]2)c1,1
N#CC1=C(N)SC(N)=C(C#N)C1c1cccc(O)c1,1
O=C(Cc1ccccc1)NC1CCN(S(=O)(=O)c2ccc(C(=O)O)cc2)CC1,0
CN(Cc1ccccc1)S(=O)(=O)c1ccc(OCC(=O)N2CCOCC2)cc1,1
CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2ccc(Br)o2)CC1,1
Cc1cc(C)nc(Nc2ncc(O)n2-c2ccccc2)n1,0
O=C(/C=C/c1ccccc1)N1CCN(Cc2nc3ccccc3c(=O)[nH]2)CC1,1
